,MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,logS Pred
715,2.5085,197.381,0.0,0.0,-1.71,-2.9067145003136803
716,1.3295999999999997,300.266,0.0,0.2727272727272727,-2.7,-2.8266558816879113
717,5.2415,373.3209999999999,0.0,0.0,-6.317,-6.094954521854422
718,2.976700000000002,100.205,4.0,0.0,-4.53,-2.5999027897642994
719,4.7574,260.762,1.0,0.0,-4.92,-4.98987251619644
720,3.7268,236.74,0.0,0.0,-3.67,-4.070112185254999
721,10.388599999999991,366.7180000000002,23.0,0.0,-8.334,-9.795557653751926
722,6.487600000000007,226.44799999999992,13.0,0.0,-8.4,-6.0083708832321285
723,3.5371200000000025,162.27599999999998,0.0,0.5,-5.23,-3.6495936929185655
724,2.5866000000000007,86.178,3.0,0.0,-3.84,-2.2211841127123177
725,4.785200000000005,270.372,5.0,0.6,-4.43,-5.3150080285500945
726,3.809400000000003,162.276,5.0,0.5,-5.21,-3.835551045534
727,-1.1742,100.077,0.0,0.0,-0.4,0.46701221492344946
728,3.1256000000000013,184.242,3.0,0.8571428571428571,-2.92,-3.630842409123701
729,2.4536000000000007,214.264,3.0,0.75,-1.93,-3.2851800071300357
730,-0.3512999999999994,297.745,1.0,0.3529411764705882,-2.63,-1.593978046915518
731,1.7815999999999996,362.4660000000002,2.0,0.0,-3.09,-3.4505857432583507
732,2.3524000000000003,404.5030000000002,3.0,0.0,-4.88,-4.148181640346715
733,3.995,354.8749999999999,0.0,0.0,-5.46,-5.048650379642604
734,3.8384000000000023,330.4680000000001,1.0,0.0,-3.817,-4.7682256534834675
735,-0.3538,136.114,0.0,0.9,-2.296,-0.7601733893016414
736,2.1753,118.17899999999996,0.0,0.6666666666666666,-3.04,-2.4190020214822874
737,2.0834,365.842,3.0,0.5,-3.5860000000000003,-3.9051022485744595
738,1.5629,118.13899999999998,0.0,1.0,-2.16,-2.105553490876322
739,2.1678999999999995,117.15099999999995,0.0,1.0,-1.52,-2.5477837484841652
740,1.6545999999999998,119.167,0.0,0.6666666666666666,-1.04,-2.03930011631127
741,-1.8566000000000005,268.22900000000004,2.0,0.4736842105263157,-1.23,-0.33055228210113907
742,2.2912,204.01,0.0,0.8571428571428571,-3.01,-3.15199368335529
743,1.4413,155.966,0.0,0.0,-1.6,-1.8418250427875091
744,4.494100000000002,413.0,4.0,0.375,-6.62,-5.948317749070922
745,1.0512,141.939,0.0,0.0,-1.0,-1.4599058557093885
746,2.4730799999999995,370.915,0.0,0.5454545454545454,-3.61,-4.256456308316141
747,2.1915,243.742,5.0,0.375,-3.785,-3.1202167424822105
748,3.1887000000000016,313.747,7.0,0.2777777777777778,-3.658,-4.274315806346127
749,1.2055,116.15999999999998,2.0,0.0,-1.21,-1.3978321738155337
750,0.8154,102.13299999999998,3.0,0.0,-1.01,-1.0127124767112727
751,2.8851000000000013,134.22199999999998,2.0,0.6,-4.12,-3.0167464174046557
752,0.3772000000000002,185.227,2.0,0.0,-2.15,-1.2392438419982765
753,1.41762,231.255,4.0,0.6470588235294118,-2.461,-2.5821229255025497
754,3.8896000000000033,345.4010000000002,8.0,0.2727272727272727,-4.194,-4.997754173564678
755,-0.3593,151.129,0.0,0.8181818181818182,-3.401,-0.8205593580122457
756,-0.3149000000000001,137.14200000000002,1.0,0.6,0.009,-0.6656613013281247
757,1.5956,130.18699999999998,3.0,0.0,-1.92,-1.776550850867514
758,1.2055,116.15999999999998,4.0,0.0,-1.52,-1.3914311537632535
759,2.3218000000000005,138.20999999999998,0.0,0.0,-1.06,-2.3777470604732347
760,2.528200000000001,193.246,2.0,0.4285714285714285,-2.863,-3.0689936489088274
761,4.252800000000004,309.36600000000004,8.0,0.2727272727272727,-6.49,-5.029348084123862
762,0.9579,102.133,1.0,0.0,-0.55,-1.1248108896727795
763,0.5678,88.106,2.0,0.0,-0.63,-0.7396911925685188
764,2.8100000000000014,120.19499999999996,1.0,0.6666666666666666,-3.27,-2.8998855332906266
765,2.903500000000001,206.289,2.0,0.4,-3.536,-3.4213510655479484
766,2.2348,129.16199999999998,0.0,1.0,-1.45,-2.676669705946924
767,2.6670000000000007,279.34,2.0,0.3,-2.93,-3.685697250928295
768,2.966800000000001,322.36400000000003,5.0,0.5,-3.27,-4.267027898550831
769,4.6182,490.6390000000001,0.0,0.0,-5.259,-6.406843389180304
770,2.8648200000000017,260.24499999999995,2.0,0.6842105263157895,-3.0210000000000004,-3.86899846555773
771,-5.397199999999993,342.297,4.0,0.0,-0.244,2.0136909687081452
772,-2.5823000000000005,150.13,0.0,0.0,0.39,1.1811376218184768
773,1.5305,234.29899999999995,1.0,0.3529411764705882,-4.593999999999999,-2.571079837963771
774,2.6698000000000013,154.253,4.0,0.0,-1.99,-2.728941243169243
775,3.644400000000001,290.832,0.0,0.0,-4.64,-4.365960758808152
776,3.0185000000000013,249.097,2.0,0.4,-3.592,-3.789152198523482
777,3.101300000000001,321.163,1.0,0.5714285714285714,-3.604,-4.401893711896973
778,4.195500000000004,404.54700000000025,6.0,0.0,-6.005,-5.505964266647203
779,2.1218000000000004,330.3640000000001,9.0,0.0,-3.37,-3.468671076249962
780,0.5027,160.16899999999998,4.0,0.0,-0.82,-1.1605662332267945
781,-5.397199999999993,342.297,4.0,0.0,0.358,2.0136909687081452
782,-3.5854000000000004,182.172,5.0,0.0,0.06,1.7297218856818333
783,1.9222,127.574,0.0,0.75,-1.37,-2.3285323992693034
784,3.102500000000001,191.455,0.0,0.75,-3.21,-3.625571372982994
785,2.9446000000000003,238.455,0.0,0.75,-3.55,-3.8186168600562147
786,2.2482000000000006,157.55599999999998,1.0,0.6,-2.77,-2.7015225406642696
787,2.972200000000001,295.298,3.0,0.6818181818181818,-3.88,-4.175757379147049
788,2.632000000000001,329.3800000000001,8.0,0.0,-2.518,-3.8438116595695972
789,0.8497999999999999,196.202,2.0,0.0,-1.899,-1.6622152893298812
790,5.279700000000005,340.5070000000001,1.0,0.0,-5.27,-5.9035399365287695
791,3.3381000000000016,298.367,4.0,0.7142857142857143,-4.873,-4.477950346010914
792,2.52334,310.297,3.0,0.3,-3.24,-3.780232486630515
793,4.575300000000004,384.5160000000002,2.0,0.0,-5.35,-5.668287728221225
794,2.0119,172.18299999999996,0.0,0.4615384615384615,-3.03,-2.567386391763405
795,2.439500000000001,156.269,1.0,0.0,-2.53,-2.5810250767208713
796,2.6477000000000013,154.253,1.0,0.0,-2.35,-2.7221504056456003
797,0.9834000000000004,218.253,6.0,0.0,-1.807,-1.8940296588753252
798,2.585,167.25799999999998,0.0,0.9,-3.18,-3.145515028028021
799,1.84434,279.336,5.0,0.3,-1.601,-3.0658727114905475
800,0.6361,16.043,0.0,0.0,-0.9,-0.3211897074001344
801,-0.3915,32.042,0.0,0.0,1.57,0.3354366038268801
802,3.002540000000001,250.301,1.0,0.8421052631578947,-2.925,-3.9755430920709887
803,0.5009999999999999,198.222,2.0,0.0,-2.23,-1.4168282631417322
804,1.4359999999999995,261.064,1.0,0.6875,-2.82,-2.8191884018635833
805,0.5302000000000002,241.24299999999997,6.0,0.3529411764705882,-0.985,-1.858943996328858
806,5.062000000000006,310.47800000000007,10.0,0.0,-5.19,-5.515089967963663
807,1.8622,271.39,8.0,0.3333333333333333,-2.928,-3.0311862633192983
808,2.5478000000000005,216.19199999999995,1.0,0.8125,-3.664,-3.40062369805795
809,5.205900000000002,345.6529999999999,4.0,0.5714285714285714,-6.89,-6.114966041701871
810,0.1792999999999999,74.07900000000001,0.0,0.0,0.46,-0.3653598032876241
811,0.3453999999999999,86.09,1.0,0.0,-0.22,-0.5646254709108757
812,1.4732,136.14999999999998,1.0,0.6,-1.85,-1.9854131306405725
813,1.4329,88.14999999999999,3.0,0.0,-0.99,-1.378456942323223
814,1.3496,116.15999999999998,3.0,0.0,-0.82,-1.5015158344435657
815,3.3001000000000023,186.295,8.0,0.0,-4.69,-3.3951092197034707
816,-0.2108000000000001,60.05200000000001,1.0,0.0,0.58,0.019759893816636676
817,0.5899999999999996,184.147,1.0,0.4615384615384615,-1.24,-1.5884649819122703
818,1.7397,130.18699999999998,4.0,0.0,-1.87,-1.8802345114955465
819,-0.9205,46.073,0.0,0.0,1.34,0.6352206605373227
820,4.080300000000003,214.349,10.0,0.0,-4.69,-4.152546573807433
821,0.8681999999999999,137.138,1.0,0.6,-0.46,-1.5431828730327286
822,2.910000000000001,172.268,7.0,0.0,-3.38,-3.016390542651489
823,2.5199000000000007,158.241,6.0,0.0,-3.17,-2.637671865599508
824,1.3496,116.15999999999998,3.0,0.0,-1.36,-1.5015158344435657
825,0.5694,88.106,1.0,0.0,-0.14,-0.7440784803396046
826,1.0428,74.12299999999999,2.0,0.0,-0.39,-0.9997382652712423
827,1.4313,88.14999999999999,0.0,0.0,-0.24,-1.3868716946566975
828,2.5866000000000007,98.189,0.0,0.0,-3.85,-2.3100494557929543
829,2.1965000000000003,84.162,0.0,0.0,-3.3,-1.9281302687148334
830,3.767700000000003,268.36,3.0,0.6,-3.35,-4.553414848363319
831,1.1788,152.149,1.0,0.5454545454545454,-1.827,-1.8495460556152987
832,4.840100000000005,344.4950000000001,1.0,0.0,-5.284,-5.603790633567085
833,0.74091,142.18300000000002,0.0,0.6666666666666666,-2.436,-1.5134720296722297
834,3.1641200000000014,283.7989999999999,6.0,0.3157894736842105,-2.73,-4.077734728793441
835,2.7141199999999994,365.8420000000001,2.0,0.5,-3.78,-4.376130545658196
836,1.4048,151.165,1.0,0.5454545454545454,-1.803,-2.010684731962813
837,2.4421,228.679,2.0,0.4,-2.564,-3.226871653290919
838,0.0920199999999999,171.15599999999998,3.0,0.4166666666666667,-1.26,-1.1079750052193567
839,0.3714999999999997,214.294,1.0,0.4285714285714285,-2.253,-1.6113933340781963
840,0.0920199999999999,171.15599999999998,3.0,0.4166666666666667,-1.22,-1.1079750052193567
841,2.5882000000000005,175.0,0.0,0.75,-2.67,-3.135505539727763
842,-0.1303000000000003,209.253,1.0,0.4,-1.989,-1.193832855538167
843,6.222999999999999,545.5460000000002,0.0,0.0,-6.8,-7.95952749854165
844,1.5772199999999998,107.156,0.0,0.75,-0.85,-1.9379044201213258
845,1.177,138.126,1.0,0.6,-2.19,-1.7787510550069983
846,1.3003999999999998,139.11,1.0,0.6,-1.01,-1.876774968712002
847,1.90322,137.138,1.0,0.6,-2.44,-2.310894561516291
848,2.365100000000001,214.652,2.0,0.4285714285714285,-2.57,-3.089280432349047
849,-2.884799999999998,446.405,6.0,0.1935483870967742,-0.742,-0.6123850857401587
850,2.4335000000000004,198.653,1.0,0.4615384615384615,-2.89,-3.051584452629006
851,1.9879999999999995,302.23800000000006,1.0,0.7272727272727273,-3.083,-3.517175382862971
852,2.30344,106.168,0.0,0.75,-2.82,-2.470047926630619
853,2.532800000000001,149.237,3.0,0.5454545454545454,-3.03,-2.8282386325819524
854,0.0944999999999998,87.12199999999999,0.0,0.0,1.11,-0.3885348408179822
855,1.7526,121.18299999999996,1.0,0.6666666666666666,-1.92,-2.1220938682993844
856,3.651200000000001,380.784,5.0,0.0,-2.28,-4.948619407081177
857,3.475500000000002,271.36,5.0,0.5,-3.57,-4.307759961300075
858,5.146200000000003,228.294,0.0,1.0,-8.6,-5.49035883718439
859,2.839800000000001,128.17399999999995,0.0,1.0,-3.6,-3.1188999635547687
860,4.257200000000004,275.179,4.0,0.3529411764705882,-4.77,-4.853748199142267
861,2.6714000000000016,154.253,4.0,0.0,-2.46,-2.7301280209141887
862,2.1184,121.18299999999996,2.0,0.6666666666666666,-1.7,-2.3902204202114556
863,2.6512200000000004,266.30400000000003,1.0,0.6,-3.19,-3.7181142621193235
864,3.8595000000000006,327.1230000000001,3.0,0.5714285714285714,-4.7,-4.997208635518799
865,0.1805000000000001,122.12699999999997,1.0,0.6666666666666666,0.61,-0.962240269670408
866,2.1756,346.33900000000017,4.0,0.24,-4.76,-3.7315616689230855
867,0.9959,156.09699999999998,2.0,0.4545454545454545,-2.19,-1.6982664839793218
868,2.4086000000000007,295.29800000000006,2.0,0.5454545454545454,-3.796,-3.703211264966997
869,0.5808999999999999,214.206,2.0,0.3571428571428571,-3.22,-1.7327056353703298
870,2.9502000000000006,322.243,5.0,0.2727272727272727,-3.5610000000000004,-4.157742962052987
871,3.5617,230.909,0.0,0.5454545454545454,-3.76,-4.139987876733009
872,2.3843,281.271,2.0,0.5714285714285714,-3.796,-3.6036104090745282
873,1.5948,123.11099999999996,1.0,0.6666666666666666,-1.8,-2.017771302719415
874,0.2829999999999999,75.067,1.0,0.0,-0.22,-0.44559740305552653
875,4.693900000000003,284.098,3.0,0.6666666666666666,-5.46,-5.372481026277061
876,0.0734999999999999,238.159,3.0,0.2941176470588235,-3.38,-1.4845505179053895
877,-1.0200999999999996,227.085,8.0,0.0,-2.22,-0.4598451200163457
878,-0.1071,61.040000000000006,0.0,0.0,0.26,-0.06687872600354605
879,1.7283,107.15599999999998,1.0,0.75,-1.28,-2.0467653986616834
880,3.7569000000000026,128.259,6.0,0.0,-5.88,-3.3573401438682606
881,4.289400000000002,511.5810000000002,5.0,0.6153846153846154,-3.931,-6.545568424671021
882,2.0823,222.33199999999997,1.0,0.0,-3.1710000000000003,-2.7520444148449834
883,4.063300000000004,340.4630000000001,1.0,0.0,-4.8,-5.001001788123284
884,2.607400000000001,314.42500000000007,0.0,0.0,-4.57,-3.752476972717129
885,2.946400000000001,303.67100000000005,2.0,0.6,-4.046,-4.180454274393849
886,5.929000000000003,320.04600000000005,3.0,0.6666666666666666,-6.51,-6.525829772956966
887,0.9744,109.128,0.0,0.75,-0.72,-1.5037848273170364
888,1.9222,127.574,0.0,0.75,-1.52,-2.3285323992693034
889,3.1025,191.455,0.0,0.75,-3.19,-3.6255713729829933
890,2.9446000000000003,238.455,0.0,0.75,-3.54,-3.8186168600562147
891,2.2482,157.55599999999998,1.0,0.6,-2.55,-2.701522540664269
892,3.3668000000000022,114.232,5.0,0.0,-5.24,-2.9786214668162803
893,0.1016000000000001,89.09400000000001,1.0,0.0,0.85,-0.40361441436085466
894,2.5882000000000005,175.0,0.0,0.75,-2.7,-3.135505539727763
895,0.4911,137.13799999999998,1.0,0.6,-1.82,-1.2634741932708384
896,1.4008,124.13899999999995,1.0,0.6666666666666666,-1.96,-1.8806585490813297
897,1.177,138.126,1.0,0.6,-1.96,-1.7787510550069983
898,1.6033999999999995,153.13699999999997,2.0,0.5454545454545454,-1.96,-2.167806766853873
899,1.3004000000000002,139.11,1.0,0.6,-1.74,-1.876774968712002
900,1.90322,137.138,1.0,0.6,-2.33,-2.310894561516291
901,1.7768000000000002,346.3650000000001,8.0,0.2608695652173913,-5.16,-3.4319581027694332
902,3.3103000000000025,244.28999999999996,3.0,0.5555555555555556,-4.314,-4.036493086703823
903,1.57722,107.156,0.0,0.75,-2.21,-1.9379044201213262
904,4.217000000000003,345.22600000000017,3.0,0.5,-5.696000000000001,-5.351619853696366
905,0.1070999999999999,219.266,1.0,0.0,0.106,-1.2667339317313453
906,2.4479,286.718,1.0,0.6,-3.952,-3.702021945722538
907,1.3016,267.306,2.0,0.3333333333333333,-2.281,-2.6076206588602453
908,2.30344,106.168,0.0,0.75,-2.8,-2.470047926630619
909,3.493400000000002,324.38000000000005,5.0,0.5,-3.73,-4.670930248992416
910,2.518,184.242,1.0,0.8571428571428571,-2.7,-3.18656458053285
911,5.929000000000003,320.04600000000005,3.0,0.6666666666666666,-7.2,-6.525829772956966
912,6.187900000000003,318.0300000000001,2.0,0.6666666666666666,-6.9,-6.7077616317008015
913,0.9744,109.128,0.0,0.75,-0.8,-1.5037848273170364
914,-1.6476000000000002,114.06,0.0,0.0,-0.4,0.7258725098812274
915,3.2711000000000023,291.26500000000004,7.0,0.3333333333333333,-4.66,-4.210579211242569
916,2.518,184.242,1.0,0.8571428571428571,-2.7,-3.18656458053285
917,2.4075,214.062,1.0,0.5454545454545454,-3.083,-3.169497695861464
918,3.053700000000001,282.90599999999995,0.0,0.75,-4.56,-4.192884348112635
919,2.2984,169.611,1.0,0.5454545454545454,-2.843,-2.795230207805045
920,1.9222,127.574,0.0,0.75,-1.66,-2.3285323992693034
921,3.102500000000001,191.455,0.0,0.75,-3.63,-3.625571372982994
922,2.944600000000001,238.455,0.0,0.75,-4.03,-3.8186168600562156
923,2.2482000000000006,157.55599999999998,1.0,0.6,-2.92,-2.7015225406642696
924,1.7006199999999998,108.14,0.0,0.75,-0.73,-2.035928333826329
925,3.3716000000000026,203.351,6.0,0.0,-3.53,-3.5671014924181583
926,5.316700000000004,328.843,4.0,0.5217391304347826,-5.915,-6.065189922434106
927,4.9536,250.339,0.0,0.5454545454545454,-5.65,-5.300634126642834
928,3.1603000000000003,202.295,0.0,0.0,-2.6,-3.4226068891807415
929,4.6592,266.338,0.0,0.5,-4.28,-5.168613995854164
930,3.2287000000000017,148.249,0.0,0.5454545454545454,-4.0,-3.3474942309029454
931,2.1965000000000003,72.151,2.0,0.0,-3.18,-1.842465435660337
932,1.1849999999999992,226.27599999999995,4.0,0.0,-2.39,-2.102910605330832
933,1.7397,130.18699999999998,4.0,0.0,-1.89,-1.8802345114955465
934,1.7397,130.18699999999998,4.0,0.0,-2.25,-1.8802345114955465
935,3.4193000000000024,148.249,4.0,0.5454545454545454,-4.64,-3.4760670896650425
936,3.7569000000000026,140.26999999999998,4.0,0.0,-6.08,-3.4430049769227566
937,3.0893200000000016,379.381,4.0,0.5,-3.8,-4.73737640194488
938,6.113300000000004,391.2940000000001,6.0,0.4615384615384615,-6.291,-7.036312036506434
939,5.737200000000003,252.316,0.0,1.0,-8.804,-6.08725249272814
940,1.7840999999999998,153.156,1.0,0.5454545454545454,-1.78,-2.305164374549814
941,2.0437,179.219,3.0,0.4615384615384615,-2.35,-2.627804521974522
942,3.993000000000002,178.23399999999998,0.0,1.0,-5.26,-4.3046294003695795
943,3.388000000000001,179.22199999999998,0.0,1.0,-2.78,-3.8623991427617343
944,2.0853,122.16699999999996,2.0,0.6666666666666666,-2.33,-2.3721626357389574
945,3.784220000000002,300.314,3.0,0.5454545454545454,-4.805,-4.753459686278465
946,0.7003999999999997,232.239,2.0,0.3529411764705882,-2.322,-1.9385697061911435
947,1.3922,94.113,0.0,0.8571428571428571,0.0,-1.7599331362733834
948,3.560100000000002,318.32800000000003,2.0,0.75,-2.9,-4.795857770337209
949,5.760500000000005,350.4580000000001,6.0,0.4615384615384615,-5.24,-6.505139818514161
950,3.7878000000000025,308.38100000000003,5.0,0.5217391304347826,-3.81,-4.792914873076899
951,0.9722000000000002,108.14399999999998,1.0,0.75,0.07,-1.49245881776553
952,1.1789,108.13999999999996,1.0,0.75,-0.4,-1.6457492706170194
953,1.3421,152.22199999999998,1.0,0.6,-1.77,-1.994234971223165
954,1.7695999999999998,252.273,2.0,0.631578947368421,-4.097,-2.9817531141475278
955,3.727700000000003,260.386,8.0,0.0,-4.11,-4.2012219686056245
956,4.236100000000003,367.8160000000001,7.0,0.4285714285714285,-5.233,-5.471836456117478
957,3.2283800000000014,298.304,7.0,0.3157894736842105,-4.862,-4.217920568392373
958,0.0011999999999999,149.149,0.0,0.0,-2.932,-0.7286636859027322
959,0.5702,147.13299999999998,0.0,0.5454545454545454,-2.61,-1.3682240505089898
960,1.42996,128.13399999999996,0.0,0.6,-2.38,-1.9036412364484305
961,1.3505999999999998,151.165,1.0,0.5454545454545454,-1.03,-1.9704826358527767
962,1.2047,122.12299999999998,1.0,0.6666666666666666,-0.96,-1.721899976580092
963,6.299400000000004,278.354,0.0,1.0,-7.87,-6.6760882739992
964,2.997200000000001,285.343,3.0,0.2857142857142857,-3.46,-3.960988208259288
965,1.2278,150.13299999999998,1.0,0.5454545454545454,-1.63,-1.8725869989179298
966,4.198300000000004,353.4900000000001,9.0,0.0,-4.15,-5.161500749861705
967,1.2198399999999998,238.291,2.0,0.3529411764705882,-1.95,-2.3637958735704405
968,1.5810000000000002,331.353,2.0,0.5217391304347826,-4.16,-3.3172515926015524
969,1.5076999999999998,136.14999999999998,2.0,0.6,-1.49,-2.007802515739824
970,1.5772199999999998,107.156,0.0,0.75,-1.21,-1.9379044201213258
971,1.177,138.126,1.0,0.6,-2.37,-1.7787510550069983
972,1.6033999999999995,153.13699999999997,2.0,0.5454545454545454,-2.41,-2.167806766853873
973,1.3003999999999998,139.11,1.0,0.6,-0.74,-1.876774968712002
974,1.90322,137.138,1.0,0.6,-2.49,-2.310894561516291
975,3.059200000000001,170.211,1.0,0.9230769230769232,-3.48,-3.52329873179201
976,3.879200000000002,288.43100000000004,0.0,0.0,-4.12,-4.524275549400597
977,1.5576,360.4500000000002,2.0,0.0,-3.18,-3.271132733829622
978,2.1284,402.48700000000014,3.0,0.0,-4.37,-3.9687286309179863
979,4.515300000000004,316.48500000000007,1.0,0.0,-4.65,-5.178029242876528
980,0.5378999999999994,218.256,2.0,0.375,-2.64,-1.7350945181867659
981,0.4047999999999999,198.222,2.0,0.0,-2.21,-1.345473251226872
982,3.2829000000000024,284.142,1.0,0.3333333333333333,-4.8,-4.191528168307032
983,4.723500000000005,314.46900000000005,1.0,0.0,-4.42,-5.319154571801256
984,1.5208,225.296,5.0,0.375,-2.478,-2.501004241232727
985,2.2341,241.364,5.0,0.375,-4.1,-3.1361216396367304
986,2.666800000000001,211.69200000000004,3.0,0.4285714285714285,-2.48,-3.2903278663286666
987,1.4163,44.097,0.0,0.0,-1.94,-1.0850280815563755
988,3.3419000000000016,218.083,2.0,0.4615384615384615,-3.0,-3.850400792711912
989,2.1655999999999995,229.71500000000003,4.0,0.4,-4.43,-3.022217446274158
990,2.3388,281.314,7.0,0.0,-3.408,-3.312334711920314
991,3.653400000000003,342.2260000000001,5.0,0.5,-3.4930000000000003,-4.907378567724566
992,0.5952999999999999,58.08,1.0,0.0,0.58,-0.5651398114830042
993,0.91998,55.07999999999999,0.0,0.0,0.28,-0.7893693901398537
994,2.192,209.245,3.0,0.4,-2.05,-2.9099127645181477
995,0.9595,102.13299999999998,2.0,0.0,-0.72,-1.1227971573915851
996,0.9595,102.13299999999998,2.0,0.0,-1.92,-1.1227971573915851
997,0.5694,88.10599999999998,3.0,0.0,-0.49,-0.7376774602873244
998,1.3496,116.15999999999998,3.0,0.0,-1.34,-1.5015158344435657
999,2.639100000000001,120.19499999999996,2.0,0.6666666666666666,-3.37,-2.7699223253824736
1000,2.976700000000002,112.216,2.0,0.0,-4.74,-2.6855676228187955
1001,1.1923,42.081,0.0,0.0,-1.08,-0.9055750721276468
1002,1.8214,102.17699999999998,3.0,0.0,-1.34,-1.759189351656398
1003,0.6395,40.065000000000005,0.0,0.0,-0.41,-0.48223923611257624
1004,2.689700000000001,150.22099999999998,0.0,0.5454545454545454,-2.41,-2.9607122354001767
1005,0.4197999999999998,132.12599999999998,0.0,1.0,0.02,-1.3499789331233918
1006,5.020600000000004,230.31,2.0,1.0,-7.11,-5.404099889290203
1007,0.6424200000000001,171.22099999999998,1.0,0.5454545454545454,-1.74,-1.5775548986655414
1008,2.30344,106.168,0.0,0.75,-2.77,-2.470047926630619
1009,2.709500000000001,217.26800000000003,2.0,0.375,-2.56,-3.3393285353145714
1010,-0.4245000000000001,123.11499999999998,1.0,0.6666666666666666,-0.667,-0.5200100120625639
1011,1.4681,221.647,1.0,0.8,-2.878,-2.630480701956906
1012,4.584000000000002,202.256,0.0,1.0,-6.176,-4.90152305591333
1013,0.4765999999999999,80.08999999999999,0.0,1.0,1.1,-1.0487100115242705
1014,1.0816,79.10199999999998,0.0,1.0,0.76,-1.4909402691321145
1015,0.4765999999999999,80.08999999999999,0.0,1.0,1.1,-1.0487100115242705
1016,2.2411200000000004,245.282,2.0,0.6111111111111112,-2.09,-3.2766997813333805
1017,0.8788,289.7440000000001,2.0,0.3333333333333333,-3.29,-2.4420890245842313
1018,2.2348,129.16199999999998,0.0,1.0,-1.3,-2.676669705946924
1019,2.8260000000000005,332.57000000000005,3.0,0.3,-5.03,-4.151711837345262
1020,4.8618,295.336,1.0,0.4285714285714285,-5.82,-5.476828813017637
1021,-7.571399999999989,504.4380000000001,8.0,0.0,-0.41,2.5691636359590317
1022,1.4952,262.309,2.0,0.0,-2.696,-2.5771895996911094
1023,2.2246,254.293,1.0,0.631578947368421,-2.62,-3.335774067602616
1024,0.1342999999999999,133.197,0.0,0.0,-1.77,-0.722117229711818
1025,-1.7235599999999989,376.36900000000014,5.0,0.5185185185185185,-3.685,-1.152248467640757
1026,1.8356,179.21899999999997,3.0,0.4615384615384615,-2.452,-2.473449241522522
1027,4.542900000000002,321.549,4.0,0.375,-5.72,-5.381004773941282
1028,3.703300000000002,394.4230000000002,3.0,0.4137931034482758,-4.42,-5.258774588834807
1029,2.880000000000001,330.17100000000005,2.0,0.2857142857142857,-4.376,-4.17308925323573
1030,2.4639000000000006,226.235,0.0,0.7058823529411765,-3.672,-3.3627522671175236
1031,2.9595200000000013,254.289,0.0,0.631578947368421,-3.928,-3.8840648682522576
1032,2.878000000000001,288.73800000000006,1.0,0.6,-4.114,-4.03437316049577
1033,3.5275200000000018,322.29,1.0,0.5217391304347826,-4.207,-4.70444706798731
1034,2.817140000000001,268.32,1.0,0.6,-4.553999999999999,-3.8544872394065233
1035,2.759900000000001,270.361,1.0,0.631578947368421,-4.634,-3.83886244188141
1036,3.3649000000000022,269.373,1.0,0.631578947368421,-4.706,-4.281092699489255
1037,3.4346000000000023,252.31699999999995,1.0,0.631578947368421,-4.749,-4.220234582818305
1038,2.614700000000001,268.32,2.0,0.6,-2.86,-3.7011296752011287
1039,3.2071000000000023,255.292,2.0,0.631578947368421,-4.799,-4.067921935734576
1040,3.179720000000001,296.374,2.0,0.5454545454545454,-4.871,-4.282279611964357
1041,3.122320000000001,283.331,2.0,0.5714285714285714,-5.153,-4.164620971599392
1042,3.458700000000001,273.723,1.0,0.631578947368421,-5.36,-4.379374362417172
1043,2.35452,255.277,0.0,0.631578947368421,-3.043,-3.441834610644413
1044,2.829600000000001,253.30499999999995,1.0,0.631578947368421,-3.324,-3.77800432521046
1045,1.6287999999999996,313.36100000000005,4.0,0.5217391304347826,-3.36,-3.2275715202525106
1046,3.2071000000000023,255.292,2.0,0.631578947368421,-3.535,-4.067921935734576
1047,3.4590000000000023,239.274,1.0,0.6666666666666666,-3.68,-4.167106540364546
1048,-1.6424000000000003,286.28,4.0,0.3,-0.85,-0.5286576449232301
1049,0.4911,137.13799999999998,1.0,0.6,-1.836,-1.2634741932708384
1050,2.6445,213.236,2.0,0.75,-3.59,-3.4231938889134272
1051,2.419600000000001,246.30599999999995,0.0,0.0,-3.09,-3.1636433693477235
1052,1.3510999999999993,238.28699999999995,5.0,0.0,-2.356,-2.302176272954084
1053,3.386800000000001,232.32700000000003,2.0,0.3529411764705882,-4.11,-3.931750275576008
1054,1.3885999999999998,201.661,4.0,0.4615384615384615,-4.55,-2.2867934809017467
1055,0.7254999999999998,213.31,3.0,0.4285714285714285,-2.676,-1.8610732099690863
1056,-3.5854000000000004,182.172,5.0,0.0,1.09,1.7297218856818333
1057,-1.068879999999999,361.4450000000001,8.0,0.2608695652173913,-1.981,-1.4207315122819044
1058,4.852300000000005,416.58300000000025,1.0,0.0,-4.173,-6.088567875790851
1059,3.8884000000000034,293.40700000000004,9.0,0.2857142857142857,-3.84,-4.6560368525825275
1060,3.9591000000000034,290.44699999999995,0.0,0.0,-4.743,-4.596844388175153
1061,5.6015000000000015,365.96400000000006,5.0,0.3157894736842105,-4.522,-6.431056841099373
1062,2.3296,104.15199999999996,1.0,0.75,-2.82,-2.47294710759801
1063,1.7579,120.15099999999995,1.0,0.6666666666666666,-1.6,-2.1192146245692527
1064,-0.577,99.089,0.0,0.0,0.3,0.03056749882221571
1065,-5.395599999999993,342.297,5.0,0.0,0.79,2.01570470098934
